order_id,salescheck,shipped_date,delivery_type_code,carrier,ship_mode,tracking_number,create_time
852532085,093003047336,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289287    ","2017-07-11 21:20:36"
852632246,093003048250,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289338    ","2017-07-11 21:48:29"
852635623,093003061019,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289276    ","2017-07-11 22:33:36"
852634683,093003060830,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289090    ","2017-07-11 22:33:59"
852646372,093003070279,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289312    ","2017-07-12 04:44:35"
852400006,093003071778,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289294    ","2017-07-12 08:39:30"
852400006,093003071778,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289294    ","2017-07-12 08:39:30"
852400006,093003071778,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289294    ","2017-07-12 08:39:30"
852400006,093003071778,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289294    ","2017-07-12 08:39:30"
852649866,093003072933,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289081    ","2017-07-12 09:37:35"
852611331,093003030871,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289116    ","2017-07-12 09:57:30"
NULL,093003049117,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289267    ","2017-07-12 10:01:55"
NULL,093003071793,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289123    ","2017-07-12 10:02:31"
852653213,093003075161,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289072    ","2017-07-12 11:13:06"
852653213,093003075161,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289072    ","2017-07-12 11:13:06"
852620241,093003079528,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289249    ","2017-07-12 12:51:00"
852620241,093003079528,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289249    ","2017-07-12 12:51:00"
852620241,093003079528,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289249    ","2017-07-12 12:51:00"
852661248,093003080732,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289349    ","2017-07-12 13:27:35"
852467006,093003083553,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289365    ","2017-07-12 15:02:05"
852467006,093003083553,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289365    ","2017-07-12 15:02:05"
852664305,093003083579,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289232    ","2017-07-12 15:06:05"
852667583,093003084971,"2017-07-12 00:00:00",R,UPS,GDE,"1ZX3X088YW00289223    ","2017-07-12 15:57:00"
852667787,093003084888,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289212    ","2017-07-12 16:01:29"
852667787,093003084888,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289212    ","2017-07-12 16:01:29"
852667787,093003084888,"2017-07-12 00:00:00",A,UPS,GD,"1ZX3X0880300289212    ","2017-07-12 16:01:29"
848881996,093003093572,"2017-07-13 00:00:00",A,UPS,GD,"1ZX3X0880300289392    ","2017-07-12 20:15:59"
852687683,093003099278,"2017-07-13 00:00:00",R,UPS,GDE,"1ZX3X088YW00289401    ","2017-07-12 22:51:00"
852688778,093003100424,"2017-07-13 00:00:00",R,UPS,GDE,"1ZX3X088YW00289429    ","2017-07-12 23:18:30"
852693240,093003103417,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289643    ","2017-07-13 01:12:05"
852698039,093003105824,"2017-07-13 00:00:00",R,UPS,GDE,"1ZX3X088YW00289410    ","2017-07-13 07:07:27"
852698039,093003105824,"2017-07-13 00:00:00",R,UPS,GDE,"1ZX3X088YW00289410    ","2017-07-13 07:07:27"
852712845,093003145250,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289516    ","2017-07-13 13:40:38"
852712845,093003145250,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289516    ","2017-07-13 13:40:38"
852715434,093003146975,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289652    ","2017-07-13 15:20:58"
852719615,093003150744,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289527    ","2017-07-13 16:31:16"
848305963,093003152798,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289536    ","2017-07-13 17:40:15"
852674355,093003153450,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289669    ","2017-07-13 17:50:46"
852674355,093003153450,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289669    ","2017-07-13 17:50:46"
852674355,093003153450,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289669    ","2017-07-13 17:50:46"
852674355,093003153450,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289669    ","2017-07-13 17:50:46"
852728989,093003156480,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289545    ","2017-07-13 19:46:28"
852727699,093003158769,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289607    ","2017-07-13 20:55:28"
852734461,093003159594,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289554    ","2017-07-13 21:30:57"
852735088,093003160827,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289625    ","2017-07-13 21:56:28"
852735088,093003160827,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289625    ","2017-07-13 21:56:28"
852737894,093003161785,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289572    ","2017-07-13 22:43:27"
852737894,093003161785,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289572    ","2017-07-13 22:43:27"
852748354,093003168242,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289590    ","2017-07-14 07:49:45"
852711616,093003168802,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289589    ","2017-07-14 08:34:58"
852711616,093003168802,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289589    ","2017-07-14 08:34:58"
852711616,093003168802,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289589    ","2017-07-14 08:34:58"
852749741,093003169707,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289563    ","2017-07-14 09:25:45"
852753165,093003171746,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289634    ","2017-07-14 11:05:28"
852753557,093003171593,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289703    ","2017-07-14 11:10:45"
852753557,093003171593,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289703    ","2017-07-14 11:10:45"
852767232,093003181654,"2017-07-14 00:00:00",R,UPS,GDE,"1ZX3X088YW00289689    ","2017-07-14 15:42:28"
852769469,093003184384,"2017-07-14 00:00:00",A,UPS,GD,"1ZX3X0880300289696    ","2017-07-14 16:48:45"
852781372,093003201399,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289758    ","2017-07-14 20:40:28"
852781372,093003201399,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289758    ","2017-07-14 20:40:28"
852781372,093003201399,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289758    ","2017-07-14 20:40:28"
852779723,093003201400,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289858    ","2017-07-14 20:57:58"
852779723,093003201400,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289858    ","2017-07-14 20:57:58"
852779723,093003201400,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289858    ","2017-07-14 20:57:58"
852779723,093003201400,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289858    ","2017-07-14 20:57:58"
852779723,093003201400,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289858    ","2017-07-14 20:57:58"
852782426,093003202163,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289796    ","2017-07-14 21:02:58"
852732895,093003203667,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289723    ","2017-07-14 21:31:45"
852787218,093003205637,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289801    ","2017-07-14 22:40:15"
852785993,093003206022,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289787    ","2017-07-14 22:53:57"
852781048,093003207665,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289830    ","2017-07-15 00:16:57"
852781048,093003207665,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289830    ","2017-07-15 00:16:57"
852778875,093003220110,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289812    ","2017-07-15 02:15:15"
852795056,093003220495,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289732    ","2017-07-15 04:19:45"
852794388,093003221034,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289829    ","2017-07-15 05:09:28"
852794388,093003221034,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289829    ","2017-07-15 05:09:28"
852794388,093003221034,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289829    ","2017-07-15 05:09:28"
852794388,093003221034,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289829    ","2017-07-15 05:09:28"
852794388,093003221034,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289829    ","2017-07-15 05:09:28"
852796522,093003221397,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289741    ","2017-07-15 08:09:57"
852798219,093003222645,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289714    ","2017-07-15 09:19:15"
852798219,093003222645,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289714    ","2017-07-15 09:19:15"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852695819,093003143976,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289776    ","2017-07-15 09:40:28"
852798934,093003223202,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289769    ","2017-07-15 09:43:45"
852798934,093003223202,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289769    ","2017-07-15 09:43:45"
852799611,093003223810,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289847    ","2017-07-15 10:11:45"
852798779,093003224269,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289865    ","2017-07-15 10:48:45"
852798779,093003224269,"2017-07-15 00:00:00",A,UPS,GD,"1ZX3X0880300289865    ","2017-07-15 10:48:45"
852802938,093003225812,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289876    ","2017-07-15 11:11:45"
852802938,093003225813,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289885    ","2017-07-15 11:12:15"
852801691,093003225603,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289894    ","2017-07-15 11:17:28"
852804635,093003226659,"2017-07-15 00:00:00",R,UPS,GDE,"1ZX3X088YW00289901    ","2017-07-15 12:16:37"
852827216,093003246313,"2017-07-16 00:00:00",R,UPS,GDE,"1ZX3X088YW00289956    ","2017-07-15 20:35:58"
852832017,093003249202,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300290040    ","2017-07-15 22:40:45"
852832017,093003249202,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300290040    ","2017-07-15 22:40:45"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852835702,093003249625,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289972    ","2017-07-15 23:09:59"
852837039,093003251209,"2017-07-16 00:00:00",R,UPS,GDE,"1ZX3X088YW00289938    ","2017-07-16 00:06:57"
852841900,093003254389,"2017-07-16 00:00:00",R,UPS,GDE,"1ZX3X088YW00289929    ","2017-07-16 03:45:15"
852844660,093003255662,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289945    ","2017-07-16 08:37:14"
852844683,093003256029,"2017-07-16 00:00:00",A,UPS,GD,"1ZX3X0880300289918    ","2017-07-16 08:49:15"
