order_id,salescheck,shipped_date,delivery_type_code,carrier,ship_mode,tracking_number,create_time
852477866,093002438557,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293923    ","2017-07-09 14:48:42"
852477866,093002438557,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293923    ","2017-07-09 14:48:42"
852478987,093002438665,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294073    ","2017-07-09 14:53:43"
852478987,093002438665,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294073    ","2017-07-09 14:53:43"
852478596,093002438644,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293825    ","2017-07-09 14:54:42"
852479740,093002439842,"2017-07-11 00:00:00",R,UPS,GDE,"1Z700078YW00294262    ","2017-07-09 15:04:08"
852481346,093002440442,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293905    ","2017-07-09 15:16:13"
852481346,093002440442,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293905    ","2017-07-09 15:16:13"
852481346,093002440442,"2017-07-10 00:00:00",R,UPS,GDE,"1Z700078YW00293905    ","2017-07-09 15:16:13"
852486906,093002445059,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294297    ","2017-07-09 16:23:38"
852488319,093002446083,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294502    ","2017-07-09 17:46:49"
852448625,093002452908,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293850    ","2017-07-09 18:57:12"
852448625,093002452908,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293850    ","2017-07-09 18:57:12"
852503042,093002459827,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296288    ","2017-07-09 21:08:37"
852528053,093002530770,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295769    ","2017-07-10 11:03:38"
852529701,093002533166,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293869    ","2017-07-10 11:47:38"
852529701,093002533166,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293869    ","2017-07-10 11:47:38"
852532756,093002534665,"2017-07-11 00:00:00",R,UPS,GDE,"1Z700078YW00294244    ","2017-07-10 11:56:51"
851813865,093002534840,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295787    ","2017-07-10 12:15:38"
852532966,093002535182,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294126    ","2017-07-10 12:19:10"
852532966,093002535182,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294126    ","2017-07-10 12:19:10"
848273682,093002535091,"2017-07-11 00:00:00",R,UPS,GDE,"1Z7000780300294153    ","2017-07-10 12:21:38"
852534522,093002536493,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294162    ","2017-07-10 12:22:40"
852518670,093002538945,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294037    ","2017-07-10 13:00:43"
852517096,093002538880,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294055    ","2017-07-10 13:00:43"
852532460,093002537629,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294046    ","2017-07-10 13:04:43"
852542982,093002544168,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293896    ","2017-07-10 14:32:38"
852542573,093002544193,"2017-07-10 00:00:00",A,UPS,GD,"1Z7000780300293887    ","2017-07-10 14:34:38"
852551213,093002571344,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294135    ","2017-07-10 16:15:18"
852550648,093002571293,"2017-07-11 00:00:00",R,UPS,GDE,"1Z700078YW00294020    ","2017-07-10 16:56:44"
852554963,093002575073,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294911    ","2017-07-10 17:46:12"
850377254,093002583410,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296297    ","2017-07-10 19:53:14"
852579037,093002596090,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294117    ","2017-07-11 00:54:37"
852589543,093003013580,"2017-07-12 00:00:00",R,UPS,GDE,"1Z7000780300294439    ","2017-07-11 10:05:37"
852589543,093003013580,"2017-07-12 00:00:00",R,UPS,GDE,"1Z7000780300294439    ","2017-07-11 10:05:37"
852589543,093003013580,"2017-07-12 00:00:00",R,UPS,GDE,"1Z7000780300294439    ","2017-07-11 10:05:37"
852600192,093003022732,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296302    ","2017-07-11 13:19:07"
852602925,093003024143,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296313    ","2017-07-11 13:47:59"
852606985,093003028125,"2017-07-20 00:00:00",R,UPS,GDE,"1Z700078YW00296135    ","2017-07-11 14:30:19"
852611505,093003031119,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294448    ","2017-07-11 15:32:30"
852613917,093003033375,"2017-07-11 00:00:00",A,UPS,GD,"1Z7000780300294322    ","2017-07-11 16:23:29"
852581686,093003035266,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296322    ","2017-07-11 17:16:06"
852581686,093003035266,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296322    ","2017-07-11 17:16:06"
852617283,093003036187,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294457    ","2017-07-11 17:38:00"
852617283,093003036187,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294466    ","2017-07-11 17:38:00"
852621556,093003040194,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294420    ","2017-07-11 18:58:07"
852621556,093003040194,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294420    ","2017-07-11 18:58:07"
852621556,093003040194,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294420    ","2017-07-11 18:58:07"
852626238,093003043544,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295849    ","2017-07-11 20:03:07"
852626238,093003043544,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295849    ","2017-07-11 20:03:07"
852626238,093003043544,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295849    ","2017-07-11 20:03:07"
852626238,093003043544,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295849    ","2017-07-11 20:03:07"
852626778,093003044512,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296331    ","2017-07-11 20:20:08"
852628140,093003044955,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294402    ","2017-07-11 20:37:36"
852635223,093003060478,"2017-07-12 00:00:00",R,UPS,GDE,"1Z7000780300294411    ","2017-07-11 22:32:29"
852635444,093003061335,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294386    ","2017-07-11 22:44:00"
852635444,093003061335,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294386    ","2017-07-11 22:44:00"
852635444,093003061335,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294386    ","2017-07-11 22:44:00"
852651937,093003073788,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294395    ","2017-07-12 10:42:29"
852656610,093003076948,"2017-07-12 00:00:00",R,UPS,GDE,"1Z700078YW00294360    ","2017-07-12 12:16:59"
852656610,093003076948,"2017-07-12 00:00:00",R,UPS,GDE,"1Z700078YW00294360    ","2017-07-12 12:16:59"
852657505,093003077478,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294359    ","2017-07-12 12:27:06"
852657505,093003077478,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294359    ","2017-07-12 12:27:06"
852639556,093003079590,"2017-07-12 00:00:00",R,UPS,GDE,"1Z7000780300294377    ","2017-07-12 13:01:00"
852661944,093003081319,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294886    ","2017-07-12 13:59:29"
852666602,093003084398,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295689    ","2017-07-12 15:08:05"
852670170,093003087022,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294680    ","2017-07-12 16:14:59"
852666444,093003087722,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294566    ","2017-07-12 16:33:30"
852676391,093003093240,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294475    ","2017-07-12 19:43:00"
852676391,093003093240,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294475    ","2017-07-12 19:43:00"
852676391,093003093240,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294475    ","2017-07-12 19:43:00"
852676391,093003093240,"2017-07-12 00:00:00",A,UPS,GD,"1Z7000780300294475    ","2017-07-12 19:43:00"
852636250,093003093520,"2017-07-12 00:00:00",R,UPS,GDE,"1Z700078YW00294486    ","2017-07-12 19:52:01"
852679240,093003092867,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296348    ","2017-07-12 19:54:35"
852681141,093003094517,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295803    ","2017-07-12 20:22:30"
852681141,093003094517,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295803    ","2017-07-12 20:22:30"
852682861,093003096205,"2017-07-18 00:00:00",A,UPS,GD,"1Z7000780300295616    ","2017-07-12 21:12:00"
852683146,093003096330,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294548    ","2017-07-12 21:16:30"
852683146,093003096330,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294548    ","2017-07-12 21:16:30"
852683146,093003096330,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294548    ","2017-07-12 21:16:30"
852683493,093003095585,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294671    ","2017-07-12 21:27:05"
852684095,093003096663,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00294922    ","2017-07-12 21:37:00"
852684948,093003097337,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294582    ","2017-07-12 21:49:30"
852684948,093003097337,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294582    ","2017-07-12 21:49:30"
852684948,093003097337,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294582    ","2017-07-12 21:49:30"
852684948,093003097337,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294582    ","2017-07-12 21:49:30"
852685536,093003098501,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300295018    ","2017-07-12 22:19:35"
852688102,093003099180,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00295065    ","2017-07-12 22:48:30"
852687542,093003099413,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294966    ","2017-07-12 22:53:05"
852703436,093003108500,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294575    ","2017-07-13 11:05:28"
852707327,093003140684,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296359    ","2017-07-13 11:49:50"
852708321,093003141762,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300295054    ","2017-07-13 12:32:58"
852708523,093003142405,"2017-07-13 00:00:00",A,UPS,GD,"1Z7000780300294699    ","2017-07-13 12:46:58"
844691479,093003142914,"2017-07-13 00:00:00",R,UPS,GDE,"1Z700078YW00294557    ","2017-07-13 13:16:58"
852710296,093003143609,"2017-07-19 00:00:00",R,UPS,GDE,"1Z700078YW00295798    ","2017-07-13 13:22:58"
852716931,093003147903,"2017-07-15 00:00:00",R,UPS,GDE,"1Z7000780300294975    ","2017-07-13 14:52:34"
852719349,093003149438,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00294851    ","2017-07-13 15:32:46"
852721255,093003150726,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296375    ","2017-07-13 16:22:28"
852721424,093003150750,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296368    ","2017-07-13 16:25:20"
852726614,093003154399,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296384    ","2017-07-13 18:38:45"
852666279,093003154856,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296395    ","2017-07-13 18:47:28"
852725838,093003155988,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00295047    ","2017-07-13 19:00:58"
852728002,093003155864,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296402    ","2017-07-13 19:11:16"
852636357,093003162260,"2017-07-14 00:00:00",R,UPS,GDE,"1Z700078YW00294744    ","2017-07-13 22:49:15"
852748690,093003169133,"2017-07-14 00:00:00",R,UPS,GDE,"1Z700078YW00294726    ","2017-07-14 09:15:57"
852750596,093003169837,"2017-07-18 00:00:00",R,UPS,GDE,"1Z700078YW00295485    ","2017-07-14 09:50:15"
852751921,093003170923,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294715    ","2017-07-14 10:31:28"
852751921,093003170923,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294715    ","2017-07-14 10:31:28"
852751921,093003170923,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294715    ","2017-07-14 10:31:28"
852751921,093003170923,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294715    ","2017-07-14 10:31:28"
852751698,093003170394,"2017-07-14 00:00:00",R,UPS,GDE,"1Z700078YW00294708    ","2017-07-14 10:34:57"
852754823,093003173154,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294733    ","2017-07-14 11:39:45"
852754823,093003173154,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294733    ","2017-07-14 11:39:45"
852754823,093003173154,"2017-07-14 00:00:00",A,UPS,GD,"1Z7000780300294733    ","2017-07-14 11:39:45"
852759472,093003176192,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296420    ","2017-07-14 13:11:45"
852759472,093003176192,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296420    ","2017-07-14 13:11:45"
852757993,093003177213,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296411    ","2017-07-14 13:28:28"
852757993,093003177213,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296411    ","2017-07-14 13:28:28"
852764678,093003180989,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294902    ","2017-07-14 15:06:59"
852769887,093003183485,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296437    ","2017-07-14 16:04:45"
852772242,093003185325,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00294959    ","2017-07-14 17:10:45"
852778081,093003188990,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294939    ","2017-07-14 19:09:45"
852782421,093003202608,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294877    ","2017-07-14 20:44:45"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852785695,093003204840,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294840    ","2017-07-14 22:10:15"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852747351,093003205756,"2017-07-19 00:00:00",A,UPS,GD,"1Z7000780300295885    ","2017-07-14 22:52:58"
852789501,093003207637,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296446    ","2017-07-15 00:08:27"
852798775,093003223328,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294895    ","2017-07-15 09:55:45"
852800281,093003224315,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296466    ","2017-07-15 10:43:15"
852802005,093003225518,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296455    ","2017-07-15 11:23:28"
852804620,093003227134,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294868    ","2017-07-15 12:11:15"
852804620,093003227134,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294868    ","2017-07-15 12:11:15"
852814115,093003233769,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294822    ","2017-07-15 14:51:45"
852812756,093003233871,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00294986    ","2017-07-15 14:52:45"
852811780,093003234169,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294948    ","2017-07-15 15:04:28"
852815285,093003235323,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300295027    ","2017-07-15 15:22:45"
852814791,093003234836,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294993    ","2017-07-15 15:23:58"
852057685,093003235921,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300295009    ","2017-07-15 15:44:28"
852817350,093003236525,"2017-07-15 00:00:00",A,UPS,GD,"1Z7000780300294831    ","2017-07-15 15:54:45"
852818541,093003238795,"2017-07-15 00:00:00",R,UPS,GDE,"1Z700078YW00295038    ","2017-07-15 17:21:45"
852821647,093003239776,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296473    ","2017-07-15 17:29:09"
852822119,093003240035,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295161    ","2017-07-15 17:47:15"
852825559,093003243211,"2017-07-16 00:00:00",R,UPS,GDE,"1Z700078YW00295136    ","2017-07-15 19:13:28"
852827109,093003244104,"2017-07-18 00:00:00",A,UPS,GD,"1Z7000780300295572    ","2017-07-15 19:36:57"
852826577,093003244122,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295438    ","2017-07-15 19:41:57"
852828557,093003245671,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295125    ","2017-07-15 20:49:57"
852831338,093003246810,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295081    ","2017-07-15 21:14:15"
852831338,093003246810,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295081    ","2017-07-15 21:14:15"
852834016,093003248264,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295090    ","2017-07-15 22:19:28"
852834016,093003248264,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295090    ","2017-07-15 22:19:28"
852834016,093003248264,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295090    ","2017-07-15 22:19:28"
852834016,093003248264,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295090    ","2017-07-15 22:19:28"
852835280,093003249457,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295116    ","2017-07-15 23:06:15"
852835280,093003249457,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295116    ","2017-07-15 23:06:15"
842367691,093003251046,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295107    ","2017-07-16 00:06:45"
842367691,093003251046,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295107    ","2017-07-16 00:06:45"
842367691,093003251046,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295107    ","2017-07-16 00:06:45"
842367691,093003251046,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295107    ","2017-07-16 00:06:45"
852853416,093003261581,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295367    ","2017-07-16 12:39:45"
852861846,093003268073,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295387    ","2017-07-16 14:37:03"
852866421,093003281726,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295189    ","2017-07-16 15:49:15"
852866555,093003282011,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296484    ","2017-07-16 15:55:58"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852866000,093003281682,"2017-07-16 00:00:00",A,UPS,GD,"1Z7000780300295170    ","2017-07-16 15:58:46"
852870316,093003284739,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295396    ","2017-07-16 17:17:15"
852870316,093003284739,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295396    ","2017-07-16 17:17:15"
852870371,093003285469,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295289    ","2017-07-16 17:40:45"
852874718,093003287783,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295270    ","2017-07-16 18:01:02"
852883015,093003293687,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295232    ","2017-07-16 21:06:28"
852884162,093003294684,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295250    ","2017-07-16 21:22:45"
852872975,093003295033,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295214    ","2017-07-16 21:31:59"
852872975,093003295033,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295214    ","2017-07-16 21:31:59"
852872975,093003295033,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295214    ","2017-07-16 21:31:59"
852872975,093003295033,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295214    ","2017-07-16 21:31:59"
852872975,093003295033,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295214    ","2017-07-16 21:31:59"
852885073,093003296435,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295241    ","2017-07-16 22:03:57"
852889932,093003299141,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295225    ","2017-07-16 23:20:58"
852889932,093003299141,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295225    ","2017-07-16 23:20:58"
852889932,093003299141,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295225    ","2017-07-16 23:20:58"
852889932,093003299141,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295225    ","2017-07-16 23:20:58"
852890216,093003299572,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295261    ","2017-07-16 23:39:28"
852905239,093003310289,"2017-07-21 00:00:00",R,UPS,GDE,"1Z700078YW00296493    ","2017-07-17 11:30:45"
852905519,093003310697,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295190    ","2017-07-17 11:50:58"
852906196,093003311423,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295207    ","2017-07-17 11:52:58"
852909310,093003314809,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295403    ","2017-07-17 13:20:57"
852913073,093003316752,"2017-07-18 00:00:00",R,UPS,GDE,"1Z700078YW00295476    ","2017-07-17 13:50:45"
852913073,093003316752,"2017-07-18 00:00:00",R,UPS,GDE,"1Z700078YW00295476    ","2017-07-17 13:50:45"
852913073,093003316752,"2017-07-18 00:00:00",R,UPS,GDE,"1Z700078YW00295476    ","2017-07-17 13:50:45"
852913063,093003317401,"2017-07-17 00:00:00",A,UPS,GD,"1Z7000780300295447    ","2017-07-17 13:56:45"
852916335,093003319345,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295421    ","2017-07-17 14:20:58"
852911963,093003319941,"2017-07-21 00:00:00",A,UPS,GD,"1Z7000780300296508    ","2017-07-17 14:25:29"
852917533,093003350495,"2017-07-18 00:00:00",A,UPS,GD,"1Z7000780300295465    ","2017-07-17 14:44:15"
852918921,093003351320,"2017-07-18 00:00:00",A,UPS,GD,"1Z7000780300295607    ","2017-07-17 14:53:58"
852918396,093003351706,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295378    ","2017-07-17 14:58:45"
852918396,093003351706,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295378    ","2017-07-17 14:58:45"
852919841,093003352226,"2017-07-17 00:00:00",R,UPS,GDE,"1Z700078YW00295412    ","2017-07-17 15:08:29"
852918886,093003351941,"2017-07-20 00:00:00",A,UPS,GD,"1Z7000780300296044    ","2017-07-17 15:09:58"
852945177,093003372589,"2017-07-18 00:00:00",A,UPS,GD,"1Z7000780300295563    ","2017-07-17 23:27:15"
